TU_name	TU_start_site	TU_end_site	Length	TU_Direction	Coding_start	Coding_end	Include_essential_gene_or_not	Included_gene_number	leaderless_gene_check	included_genes	TSS_peak	TSS_extention_end	elongation_check_start_site	elongation_check_end_site	elongation_check_length	Selected_for_coding_TU_or_not
TU_623	1113865	1114733	868	+	1114297	1114728	NS	non_leaderless	1	RVBD_0997	1113865	1114238	1114353	1114728	376	selected
TU_624	1114738	1116525	1787	+	1114752	1116529	NS	non_leaderless	2	RVBD_0998:RVBD_0999	1114738	1114938	1115044	1115859	816	selected
TU_625	1116539	1117131	592	-	1116535	1117152	NS	non_leaderless	1	RVBD_1000c	1117131	1116688	1116687	1116535	153	no
TU_626	1117189	1118422	1233	+	1117189	1118397	NS	leaderless_TSS	1	RVBD_1001	1117189	1117436	1117608	1118027	420	selected
TU_627	1118407	1120005	1598	-	1118432	1119943	ES	non_leaderless	1	RVBD_1002c	1120005	1119645	1119644	1118432	1213	selected
TU_628	1120026	1120883	857	+	1120026	1120883	NS	leaderless_TSS	1	RVBD_1003	1120026	1120283	1120340	1120883	544	selected
TU_629	1120893	1123602	2709	-	1120893	1123602	ES	non_leaderless	2	RVBD_1004c:RVBD_1005c	1123512	1123197	1123196	1120893	2304	selected
TU_630	1123595	1125438	1843	+	1123718	1125421	NS	non_leaderless	1	RVBD_1006	1123595	1123836	1123939	1125421	1483	selected
TU_631	1125431	1127010	1579	-	1125448	1127007	ES	leaderless_TSS	1	RVBD_1007c	1127010	1126616	1126615	1125448	1168	selected
TU_632	1127093	1127954	861	+	1127093	1127887	NS	non_leaderless	1	RVBD_1008	1127033	1127165	1127414	1127870	457	selected
TU_633	1127959	1130154	2195	+	1128095	1130109	NS	non_leaderless	2	RVBD_1009:RVBD_1010	1127959	1128209	1128319	1130109	1791	selected
TU_634	1130159	1131482	1323	+	1130195	1131425	ES	non_leaderless	2	RVBD_1011:RVBD_1012	1130159	1130396	1130569	1131425	857	selected
TU_635	1131487	1133325	1838	+	1131629	1133263	NS	non_leaderless	1	RVBD_1013	1131487	1131737	1131902	1133263	1362	selected
TU_636	1133270	1134705	1435	-	1133337	1134572	ES	non_leaderless	2	RVBD_1014c:RVBD_1015c	1134705	1134368	1134367	1133337	1031	selected
TU_637	1134715	1136517	1802	-	1134789	1136485	ES	non_leaderless	2	RVBD_1016c:RVBD_1017c	1136517	1136156	1136155	1134789	1367	selected
TU_638	1136527	1138159	1632	-	1136577	1138151	ES	non_leaderless	2	RVBD_1018c:RVBD_6015	1138159	1137536	1137535	1136577	959	selected
TU_639	1138253	1142606	4353	+	1138319	1142675	NS	non_leaderless	2	RVBD_1019:RVBD_1020	1138253	1138490	1138648	1142606	3959	selected
TU_640	1142616	1143693	1077	+	1142675	1143652	NS	non_leaderless	1	RVBD_1021	1142616	1142789	1142964	1143652	689	selected
TU_641	1143703	1144504	801	+	1143740	1144471	NS	non_leaderless	1	RVBD_1022	1143703	1143907	1144099	1144471	373	selected
TU_642	1144509	1148421	3912	+	1144568	1147982	ES	non_leaderless	4	RVBD_1023:RVBD_1024:RVBD_1025:RVBD_1026	1144509	1144759	1144884	1147982	3099	selected
TU_643	1148264	1151690	3426	-	1148431	1151690	NS	non_leaderless	2	RVBD_1027c:RVBD_1028c	1151627	1151141	1151140	1148431	2710	selected
TU_644	1151730	1156420	4690	+	1151924	1156426	NS	non_leaderless	4	RVBD_1028A:RVBD_1029:RVBD_1030:RVBD_1031	1151730	1151980	1152190	1156200	4011	selected
TU_645	1156436	1158742	2306	-	1156430	1158740	NS	leaderless_TSS	2	RVBD_1032c:RVBD_1033c	1158742	1158375	1158374	1156430	1945	selected
TU_646	1158737	1160438	1701	-	1158922	1160437	NS	leaderless_TSS	3	RVBD_1034c:RVBD_1035c:RVBD_1036c	1160438	1160075	1160074	1158752	1323	selected
TU_647	1160448	1164841	4393	-	1160548	1163380	NS	non_leaderless	4	RVBD_1037c:RVBD_1038c:RVBD_1039c:RVBD_1040c	1164841	1164592	1164591	1160548	4044	selected
TU_648	1164358	1165507	1149	-	1164576	1165503	NS	non_leaderless	2	RVBD_1041c:RVBD_1042c	1165507	1165161	1165160	1164851	310	selected
TU_649	1165680	1166915	1235	-	1165785	1166810	NS	non_leaderless	1	RVBD_1043c	1166915	1166579	1166578	1165695	884	selected
TU_650	1167096	1168630	1534	+	1167057	1168558	ES	non_leaderless	2	RVBD_1044:RVBD_1045	1167096	1167341	1167487	1168558	1072	selected
TU_651	1168568	1169285	717	-	1168640	1169233	NS	non_leaderless	1	RVBD_1046c	1169285	1169007	1169006	1168640	367	selected
TU_652	1169428	1171033	1605	+	1169428	1170675	NS	non_leaderless	1	RVBD_1047	1169428	1169678	1169720	1170676	957	selected
TU_653	1170685	1172158	1473	-	1171043	1172158	NS	non_leaderless	1	RVBD_1048c	1172059	1171670	1171669	1171043	627	selected
TU_654	1172391	1173940	1549	+	1172391	1173791	NS	leaderless_TSS	2	RVBD_1049:RVBD_1050	1172391	1172715	1172843	1173791	949	selected
TU_655	1173801	1174705	904	-	1173950	1174705	NS	non_leaderless	1	RVBD_1051c	1174705	1174506	1174505	1173950	556	selected
TU_656	1175668	1176006	338	+	1175728	1176117	NS	non_leaderless	1	RVBD_1052	1175668	1175893	1175960	1176102	143	no
TU_657	1176127	1176291	164	-	1176016	1176291	NS	non_leaderless	1	RVBD_1053c	1176291	1176092	1176091	1176127	-35	no
TU_658	1176570	1177201	631	+	1176933	1177247	NS	non_leaderless	1	RVBD_1054	1176570	1176820	1176829	1177201	373	no
TU_659	1177211	1178617	1406	+	1177244	1178397	NS	non_leaderless	3	RVBD_1055:RVBD_6016:RVBD_1056	1177211	1177476	1177867	1178397	531	selected
TU_660	1179220	1180641	1421	+	1179401	1180582	NS	non_leaderless	1	RVBD_1057	1179220	1179477	1179614	1180582	969	selected
TU_661	1180646	1185736	5090	+	1180689	1185745	NS	non_leaderless	5	RVBD_1058:RVBD_1059:RVBD_1060:RVBD_1061:RVBD_1062	1180646	1180868	1180965	1183461	2497	selected
TU_662	1185755	1186828	1073	-	1185746	1186828	NS	leaderless_TSS	1	RVBD_1063c	1186828	1186534	1186533	1185746	788	selected
TU_663	1186838	1187328	490	-	1186909	1187328	NS	leaderless_TSS	1	RVBD_1064c	1187328	1186945	1186944	1186838	107	no
TU_664	1187356	1188416	1060	+	1187440	1188398	NS	non_leaderless	2	RVBD_1065:RVBD_1066	1187356	1187566	1187706	1188398	693	selected
TU_665	1188408	1196122	7714	-	1188426	1196097	NS	non_leaderless	5	RVBD_1067c:RVBD_1068c:RVBD_1069c:RVBD_1070c:RVBD_1071c	1196122	1195688	1195687	1188426	7262	selected
TU_666	1196240	1198151	1911	+	1196284	1198087	NS	non_leaderless	2	RVBD_1072:RVBD_1073	1196240	1196490	1196797	1198087	1291	selected
TU_667	1198097	1199414	1317	-	1198161	1199378	NS	non_leaderless	1	RVBD_1074c	1199414	1199059	1199058	1198540	519	selected
TU_668	1199424	1200387	963	-	1199431	1200375	NS	non_leaderless	1	RVBD_1075c	1200387	1199959	1199958	1199431	528	selected
TU_669	1200520	1201712	1192	+	1200772	1201665	NS	non_leaderless	1	RVBD_1076	1200520	1200801	1200919	1201665	747	selected
TU_670	1201722	1203267	1545	+	1201722	1203116	NS	leaderless_TSS	1	RVBD_1077	1201722	1202127	1202449	1203116	668	selected
TU_671	1203272	1205299	2027	+	1203318	1205238	NS	non_leaderless	2	RVBD_1078:RVBD_1079	1203272	1203403	1203972	1205238	1267	selected
TU_672	1205248	1205967	719	-	1205309	1205803	NS	non_leaderless	1	RVBD_1080c	1205967	1205436	1205435	1205309	127	selected
TU_673	1205977	1206459	482	-	1205989	1206423	NS	non_leaderless	1	RVBD_1081c	1206459	1206146	1206145	1205989	157	no
TU_674	1206496	1209751	3255	+	1206525	1209662	NS	non_leaderless	3	RVBD_1082:RVBD_1083:RVBD_1084	1206496	1206755	1206891	1209662	2772	selected
TU_675	1209672	1210528	856	-	1209761	1210489	NS	non_leaderless	1	RVBD_1085c	1210528	1210247	1210246	1209761	486	selected
TU_676	1210600	1211517	917	+	1210600	1211388	NS	leaderless_TSS	1	RVBD_1086	1210600	1210844	1211031	1211388	358	selected
TU_677	1211522	1215194	3672	+	1211565	1215136	NS	non_leaderless	4	RVBD_1087:RVBD_1087A:RVBD_1088:RVBD_1089	1211522	1211739	1211834	1215136	3303	selected
TU_678	1215204	1216362	1158	+	1215522	1216059	NS	non_leaderless	2	RVBD_1089A:RVBD_1090	1215204	1215483	1215484	1216059	576	selected
TU_679	1216431	1219243	2812	+	1216474	1219035	NS	non_leaderless	1	RVBD_1091	1216431	1216681	1216765	1217307	543	selected
TU_680	1219088	1220191	1103	-	1219253	1220191	ES	leaderless_TSS	1	RVBD_1092c	1220191	1219810	1219809	1219253	557	selected
TU_681	1220543	1221954	1411	+	1220579	1221859	ES	non_leaderless	1	RVBD_1093	1220543	1220852	1220962	1221859	898	selected
TU_682	1221964	1224370	2406	+	1221964	1224303	ES	leaderless_TSS	2	RVBD_1094:RVBD_1095	1221964	1222272	1222408	1224303	1896	selected
TU_683	1224390	1225258	868	+	1224390	1225265	NS	leaderless_TSS	1	RVBD_1096	1224390	1224619	1224778	1225265	488	selected
TU_684	1225275	1228689	3414	-	1225268	1228689	ES	non_leaderless	3	RVBD_1097c:RVBD_1098c:RVBD_1099c	1228689	1228256	1228255	1225268	2988	selected
TU_685	1228688	1229386	698	+	1228688	1229389	NS	non_leaderless	1	RVBD_1100	1228745	1229013	1229131	1229389	259	no
TU_686	1229399	1231296	1897	-	1229396	1231296	NS	leaderless_TSS	3	RVBD_1101c:RVBD_1102c:RVBD_1103c	1231212	1230857	1230856	1229396	1461	selected
TU_687	1231306	1232839	1533	+	1231306	1232831	NS	leaderless_TSS	2	RVBD_1104:RVBD_1105	1231306	1231510	1231633	1232831	1199	selected
TU_688	1232841	1234361	1520	-	1232849	1234228	NS	non_leaderless	2	RVBD_1106c:RVBD_1107c	1234361	1233352	1233351	1232849	503	selected
TU_689	1234371	1236100	1729	-	1234218	1236100	NS	leaderless_TSS	2	RVBD_1108c:RVBD_1109c	1236100	1235554	1235553	1234371	1183	selected
TU_690	1236190	1237204	1014	+	1236190	1237197	ES	leaderless_TSS	1	RVBD_1110	1236190	1236464	1236586	1237197	612	selected
TU_691	1237207	1238197	990	-	1237214	1238197	ES	leaderless_TSS	1	RVBD_1111c	1238197	1237823	1237822	1237214	609	selected
TU_692	1238260	1239382	1122	+	1238260	1239333	NS	leaderless_TSS	1	RVBD_1112	1238260	1238473	1238634	1239333	700	selected
TU_693	1239387	1241110	1723	+	1239421	1241193	NS	non_leaderless	4	RVBD_1113:RVBD_1114:RVBD_1115:RVBD_1116	1239387	1239604	1239728	1241193	1466	selected
TU_694	1241203	1241411	208	-	1241120	1241395	NS	non_leaderless	1	RVBD_1116A	1241411	1241212	1241211	1241203	9	no
TU_695	1241637	1241966	329	+	1241638	1241961	NS	leaderless_TSS	1	RVBD_1117	1241637	1241921	1241922	1241966	45	no
TU_696	1241971	1243509	1538	-	1241976	1243509	NS	non_leaderless	3	RVBD_1118c:RVBD_1119c:RVBD_1120c	1243509	1243310	1243309	1242684	626	selected
TU_697	1243677	1246139	2462	+	1243712	1246156	ES	non_leaderless	2	RVBD_1121:RVBD_1122	1243677	1243927	1244066	1246156	2091	selected
TU_698	1246166	1247015	849	-	1246149	1247057	NS	non_leaderless	1	RVBD_1123c	1247015	1246505	1246504	1246149	356	selected
TU_699	1247134	1249325	2191	+	1247132	1249331	NS	leaderless_TSS	2	RVBD_1124:RVBD_1125	1247134	1247500	1247536	1249331	1796	selected
TU_700	1249341	1251415	2074	-	1249335	1251409	NS	non_leaderless	2	RVBD_1126c:RVBD_1127c	1251415	1250989	1250988	1249335	1654	selected
TU_701	1251410	1253032	1622	-	1251622	1252977	NS	non_leaderless	1	RVBD_1128c	1253032	1252666	1252665	1251425	1241	selected
TU_702	1253042	1254515	1473	-	1253079	1254539	NS	non_leaderless	1	RVBD_1129c	1254515	1254082	1254081	1253079	1003	selected
TU_703	1254560	1259062	4502	+	1254560	1259060	NS	non_leaderless	3	RVBD_1130:RVBD_1131:RVBD_1132	1254635	1254935	1255060	1259060	4001	selected
TU_704	1259070	1261713	2643	-	1259072	1261351	ES	non_leaderless	1	RVBD_1133c	1261713	1261342	1261341	1259072	2270	selected
TU_705	1261214	1262267	1053	+	1261927	1262163	NS	non_leaderless	1	RVBD_1134	1261214	1261464	1261529	1262163	635	selected
TU_706	1262193	1264133	1940	-	1262277	1264133	NS	non_leaderless	1	RVBD_1135c	1264330	1264013	1264012	1262277	1736	selected
TU_707	1264319	1265082	763	+	1264319	1264952	NS	non_leaderless	2	RVBD_1135A:RVBD_1136	1264552	1264802	1264968	1265082	115	selected
TU_708	1264962	1267035	2073	-	1265092	1266990	NS	non_leaderless	3	RVBD_1137c:RVBD_1138c:RVBD_1139c	1267035	1266769	1266768	1265092	1677	selected
TU_709	1267281	1268198	917	+	1267352	1268200	NS	non_leaderless	1	RVBD_1140	1267281	1267491	1267688	1268200	513	selected
TU_710	1268210	1269014	804	-	1268208	1269014	NS	leaderless_TSS	1	RVBD_1141c	1269014	1268659	1268658	1268582	77	selected
TU_711	1269024	1269963	939	-	1269157	1269963	NS	leaderless_TSS	1	RVBD_1142c	1269963	1269552	1269551	1269157	395	selected
TU_712	1269941	1272031	2090	+	1270067	1271913	NS	non_leaderless	2	RVBD_1143:RVBD_1144	1269941	1270191	1270583	1271913	1331	selected
TU_713	1271923	1272166	243	-	1272041	1272196	NS	non_leaderless	1	RVBD_1144Ac	1272172	1271967	1271966	1271923	44	no
TU_714	1272365	1274150	1785	+	1272428	1274772	NS	non_leaderless	2	RVBD_1145:RVBD_1146	1272365	1272693	1272694	1274150	1457	selected
TU_715	1274160	1276295	2135	+	1274905	1275555	NS	non_leaderless	1	RVBD_1147	1274160	1274316	1274559	1276025	1467	selected
TU_716	1275965	1279622	3657	-	1276305	1279622	NS	leaderless_TSS	2	RVBD_1148c:RVBD_1151c	1279622	1279179	1279178	1277679	1500	selected
TU_717	1279660	1279993	333	+	1279660	1280025	NS	leaderless_TSS	1	RVBD_1152	1279660	1279909	1279910	1280025	116	no
TU_718	1280035	1281489	1454	-	1280003	1281489	NS	non_leaderless	2	RVBD_1153c:RVBD_1154c	1281378	1280941	1280940	1280003	938	selected
TU_719	1281434	1281995	561	+	1281434	1281877	NS	leaderless_TSS	1	RVBD_1155	1281434	1281724	1281886	1281995	110	no
TU_720	1282311	1283051	740	+	1282311	1282898	NS	leaderless_TSS	1	RVBD_1156	1282311	1282617	1282653	1282898	246	selected
TU_721	1282908	1284895	1987	-	1283061	1284867	NS	non_leaderless	2	RVBD_1157c:RVBD_1158c	1284895	1284590	1284589	1283061	1529	selected
TU_722	1284997	1286279	1282	+	1284997	1286292	NS	non_leaderless	1	RVBD_1159	1285054	1285196	1285391	1286292	902	selected
TU_723	1286302	1286573	271	-	1286289	1286573	NS	leaderless_TSS	1	RVBD_1159A	1286573	1286315	1286314	1286302	13	no
TU_724	1286599	1287124	525	+	1286600	1287025	NS	leaderless_TSS	1	RVBD_1160	1286599	1286858	1287000	1287124	125	no
TU_725	1287129	1296136	9007	+	1287333	1296059	NS	non_leaderless	5	RVBD_1161:RVBD_1162:RVBD_1163:RVBD_1164:RVBD_1165	1287129	1287415	1287541	1296059	8519	selected
TU_726	1296141	1298082	1941	+	1296157	1298064	ES	non_leaderless	1	RVBD_1166	1296141	1296391	1296468	1298064	1597	selected
TU_727	1298074	1300224	2150	-	1298092	1300129	NS	non_leaderless	3	RVBD_1167c:RVBD_1168c:RVBD_1169c	1300224	1299777	1299776	1298977	800	selected
TU_728	1300168	1301226	1058	+	1300309	1301220	NS	leaderless_TSS	1	RVBD_1170	1300168	1300418	1300601	1300734	134	selected
TU_729	1301231	1301750	519	+	1301312	1301752	NS	non_leaderless	1	RVBD_1171	1301231	1301472	1301584	1301752	169	no
TU_730	1301762	1302897	1135	-	1301760	1302686	NS	non_leaderless	1	RVBD_1172c	1302897	1302489	1302488	1301760	729	selected
TU_731	1302860	1305664	2804	+	1302936	1305506	NS	non_leaderless	1	RVBD_1173	1302860	1303133	1303240	1305506	2267	selected
TU_732	1305516	1306078	562	-	1305674	1306006	NS	non_leaderless	1	RVBD_1174c	1306078	1305638	1305637	1305516	122	no
TU_733	1306073	1308797	2724	-	1306207	1308797	NS	leaderless_TSS	2	RVBD_1175c:RVBD_1176c	1308797	1308403	1308402	1306782	1621	selected
TU_734	1308914	1310475	1561	+	1309010	1310457	ES	non_leaderless	2	RVBD_1177:RVBD_1178	1308914	1309274	1309430	1310457	1028	selected
TU_735	1310467	1313308	2841	-	1310485	1313304	NS	non_leaderless	1	RVBD_1179c	1313308	1312891	1312890	1312287	604	selected
TU_736	1313661	1316314	2653	+	1313731	1319988	NS	non_leaderless	1	RVBD_1181	1313661	1313911	1314028	1316314	2287	selected
TU_737	1316324	1321293	4969	+	1320041	1321459	NS	non_leaderless	1	RVBD_1182	1316324	1316583	1316633	1321293	4661	selected
TU_738	1321303	1324528	3225	+	1321526	1324534	NS	non_leaderless	1	RVBD_1183	1321303	1321546	1321598	1324534	2937	selected
TU_739	1324544	1325692	1148	-	1324538	1325617	NS	non_leaderless	1	RVBD_1184c	1325692	1325353	1325352	1324538	815	selected
TU_740	1325702	1327518	1816	-	1325782	1327518	NS	leaderless_TSS	1	RVBD_1185c	1327518	1327130	1327129	1325782	1348	selected
TU_741	1327528	1329311	1783	-	1327695	1329311	NS	leaderless_TSS	1	RVBD_1186c	1329311	1328945	1328944	1327695	1250	selected
TU_742	1329396	1330463	1067	+	1329396	1331027	NS	leaderless_TSS	1	RVBD_1187	1329396	1329646	1329856	1330463	608	selected
TU_743	1330473	1333927	3454	+	1331027	1333864	NS	non_leaderless	3	RVBD_1188:RVBD_1189:RVBD_1190	1330473	1330640	1330723	1332172	1450	selected
TU_744	1333937	1334935	998	+	1333937	1334851	NS	leaderless_TSS	1	RVBD_1191	1333937	1334245	1334370	1334851	482	selected
TU_745	1334945	1337244	2299	+	1334933	1337221	NS	non_leaderless	2	RVBD_1192:RVBD_1193	1334945	1335188	1335400	1337221	1822	selected
TU_746	1337231	1338519	1288	-	1337254	1338519	NS	leaderless_TSS	1	RVBD_1194c	1338519	1338192	1338191	1337254	938	selected
TU_747	1338896	1340984	2088	+	1339009	1340961	NS	non_leaderless	3	RVBD_1195:RVBD_1196:RVBD_1197	1338896	1339146	1339442	1340961	1520	selected
TU_748	1340989	1341354	365	+	1341012	1341296	NS	non_leaderless	1	RVBD_1198	1340989	1341338	1341339	1341354	16	no
TU_749	1341306	1342985	1679	-	1341364	1342611	NS	non_leaderless	1	RVBD_1199c	1342985	1342602	1342601	1341364	1238	selected
TU_750	1342605	1344212	1607	+	1342948	1344225	NS	non_leaderless	1	RVBD_1200	1342605	1342736	1342993	1344225	1233	selected
TU_751	1344235	1345166	931	-	1344222	1345175	ES	non_leaderless	1	RVBD_1201c	1345166	1344751	1344750	1344222	529	selected
TU_752	1345266	1346317	1051	+	1345266	1346330	ES	leaderless_TSS	1	RVBD_1202	1345266	1345499	1345983	1346330	348	selected
TU_753	1346340	1347111	771	-	1346327	1346911	NS	non_leaderless	1	RVBD_1203c	1347111	1346786	1346785	1346327	459	selected
TU_754	1347121	1348737	1616	-	1346942	1348630	NS	non_leaderless	1	RVBD_1204c	1348737	1348383	1348382	1347121	1262	selected
TU_755	1348725	1351187	2462	+	1348725	1351131	NS	leaderless_TSS	2	RVBD_1205:RVBD_1206	1348725	1349013	1349181	1351131	1951	selected
TU_756	1351197	1351742	545	+	1351197	1352153	ES	leaderless_TSS	1	RVBD_1207	1351197	1351458	1351633	1351742	110	no
TU_757	1351752	1353153	1401	+	1352150	1353124	ES	non_leaderless	1	RVBD_1208	1351752	1352073	1352187	1353124	938	selected
TU_758	1353163	1354194	1031	+	1353163	1354142	NS	leaderless_TSS	2	RVBD_1209:RVBD_1210	1353163	1353413	1353574	1354142	569	selected
TU_759	1354199	1354494	295	+	1354249	1354476	NS	non_leaderless	1	RVBD_1211	1354199	1354481	1354482	1354494	13	no
TU_760	1354486	1355667	1181	-	1354504	1355667	NS	leaderless_TSS	1	RVBD_1212c	1355613	1354993	1354992	1354504	489	selected
TU_761	1355842	1357127	1285	+	1355842	1357056	NS	leaderless_TSS	1	RVBD_1213	1355842	1356096	1356241	1357056	816	selected
TU_762	1357171	1357662	491	-	1357299	1357631	NS	non_leaderless	1	RVBD_1214c	1357662	1357371	1357370	1357171	200	no
TU_763	1357672	1359450	1778	-	1357765	1359450	NS	leaderless_TSS	1	RVBD_1215c	1359450	1359081	1359080	1357765	1316	selected
TU_764	1359460	1363367	3907	-	1359478	1363367	NS	leaderless_TSS	4	RVBD_1216c:RVBD_1217c:RVBD_1218c:RVBD_1219c	1363367	1362952	1362951	1359478	3474	selected
TU_765	1363409	1364183	774	-	1363509	1364156	NS	non_leaderless	1	RVBD_1220c	1364183	1363799	1363798	1363509	290	selected
TU_766	1364419	1365310	891	+	1364419	1365192	NS	leaderless_TSS	1	RVBD_1221	1364482	1364781	1364887	1365192	306	selected
TU_767	1365315	1367887	2572	+	1365350	1367864	ES	non_leaderless	3	RVBD_1222:RVBD_1223:RVBD_1224	1365315	1365595	1365681	1367864	2184	selected
TU_768	1367874	1368721	847	-	1367897	1368727	NS	non_leaderless	1	RVBD_1225c	1368721	1368364	1368363	1367897	467	selected
TU_769	1368731	1370813	2082	-	1368838	1370831	NS	non_leaderless	2	RVBD_1226c:RVBD_1227c	1370813	1370405	1370404	1368838	1567	selected
TU_770	1370926	1371768	842	+	1370926	1371483	NS	non_leaderless	1	RVBD_1228	1370878	1371128	1371441	1371768	328	selected
TU_771	1371704	1372929	1225	-	1371783	1372955	ES	non_leaderless	1	RVBD_1229c	1372929	1372514	1372513	1371783	731	selected
TU_772	1372939	1374276	1337	-	1372968	1374203	NS	non_leaderless	1	RVBD_1230c	1374276	1373951	1373950	1372968	983	selected
TU_773	1374286	1376832	2546	-	1374328	1376832	NS	leaderless_TSS	3	RVBD_1231c:RVBD_1232c:RVBD_1233c	1376832	1376539	1376538	1374328	2211	selected
TU_774	1376981	1380630	3649	+	1376982	1380685	NS	leaderless_TSS	4	RVBD_1234:RVBD_1235:RVBD_1236:RVBD_1237	1376981	1377231	1377289	1380630	3342	selected
TU_775	1380640	1381938	1298	+	1380690	1381871	NS	non_leaderless	1	RVBD_1238	1380640	1380890	1381248	1381871	624	selected
TU_776	1381881	1383083	1202	-	1381948	1383048	NS	non_leaderless	1	RVBD_1239c	1383083	1382760	1382759	1381948	812	selected
TU_777	1383189	1384274	1085	+	1383219	1384208	NS	non_leaderless	1	RVBD_1240	1383189	1383473	1383591	1384208	618	selected
TU_778	1384284	1384985	701	+	1384284	1384972	NS	leaderless_TSS	2	RVBD_1241:RVBD_1242	1384284	1384546	1384661	1384972	312	selected
TU_779	1384982	1386683	1701	-	1384995	1386683	NS	non_leaderless	1	RVBD_1243c	1386683	1386434	1386433	1384995	1439	selected
